Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.38, 378.48, 1.68213, 309.04, 69.44, 22121.5
70.86, 639.248, 2.8411, 537.32, 101.928, 21860.8
141.38, 980.704, 4.35868, 841.048, 139.656, 21519.3
218.38, 1219.74, 5.42105, 1058.58, 161.16, 21280.3
299.86, 1462.26, 6.49895, 1284.51, 177.752, 21037.7
376.38, 1759.01, 7.81781, 1557.89, 201.12, 20741
461.83, 2065.59, 9.18041, 1837.74, 227.856, 20434.4
539.86, 2120.66, 9.42517, 1892.22, 228.448, 20379.3
619.86, 2172.6, 9.656, 1939.94, 232.656, 20327.4
714.83, 2259.48, 10.0421, 2018.04, 241.44, 20240.5
790.38, 2327.67, 10.3452, 2087.1, 240.576, 20172.3
873.86, 2376.26, 10.5611, 2134.58, 241.672, 20123.7
952.38, 2453.71, 10.9054, 2212.9, 240.816, 20046.3
1038.83, 2474.95, 10.9998, 2233.26, 241.696, 20025
1113.38, 2562.18, 11.3875, 2314.06, 248.128, 19937.8
1198.38, 2765.64, 12.2917, 2514.48, 251.16, 19734.4
1282.38, 3000.14, 13.3339, 2733.21, 266.928, 19499.9
1368.86, 3178.54, 14.1268, 2892.23, 286.304, 19321.5
1452.86, 3350.86, 14.8927, 3051.25, 299.616, 19149.1
1540.83, 3457.49, 15.3666, 3141.78, 315.704, 19042.5
1623.86, 3560.94, 15.8264, 3230.9, 330.04, 18939.1
1706.38, 3674.28, 16.3301, 3333.99, 340.288, 18825.7
1794.86, 3756.18, 16.6941, 3402.5, 353.68, 18743.8
1880.86, 3875.97, 17.2265, 3520.02, 355.952, 18624
1964.38, 3978.41, 17.6818, 3615.69, 362.72, 18521.6
2054.86, 4031.17, 17.9163, 3667.51, 363.656, 18468.8
2142.86, 4070.94, 18.093, 3707.26, 363.672, 18429.1
2227.38, 4087.51, 18.1667, 3724.94, 362.568, 18412.5
2316.86, 4111.3, 18.2724, 3749.14, 362.16, 18388.7
2404.86, 4124.02, 18.329, 3760.08, 363.944, 18376
2491.86, 4149.79, 18.4435, 3786.98, 362.808, 18350.2
2579.86, 4158.74, 18.4833, 3795.53, 363.216, 18341.3
2664.38, 4163.78, 18.5057, 3799.81, 363.968, 18336.2
2759.83, 4171.84, 18.5415, 3807.4, 364.44, 18328.2
2847.86, 4185.73, 18.6032, 3818.79, 366.936, 18314.3
2938.83, 4195.25, 18.6455, 3828.38, 366.872, 18304.8
3018.38, 4204.63, 18.6873, 3838.62, 366.016, 18295.4
3106.38, 4209.78, 18.7101, 3843.77, 366.008, 18290.2
3201.83, 4215.2, 18.7342, 3849.32, 365.88, 18284.8
3286.86, 4226.51, 18.7845, 3860.66, 365.848, 18273.5
3374.86, 4227.62, 18.7894, 3861.86, 365.76, 18272.4
3463.86, 4228.09, 18.7915, 3861.77, 366.32, 18271.9
